2014	DE-90-83	Karlsruher Institut für Technologie (KIT), Versuchsanstalt für Stahl, Holz und Steine  /Abt. Ingenieurholzbau...
2014	DE-90-84	Karlsruher Institut für Technologie (KIT), Institut für Bodenmechanik und Felsmechanik
2014	DE-90-85	Karlsruher Institut für Technologie (KIT), Institut für Technologie und Management  im Baubetrieb
2014	DE-90-86	Karlsruher Institut für Technologie (KIT), Institut für Straßen- und Eisenbahnwesen / Abt. Straßenwesen
2014	DE-90-87	Karlsruher Institut für Technologie (KIT), Institut für Verkehrswesen
2014	DE-90-88	Karlsruher Institut für Technologie (KIT), Institut für Massivbau und Baustofftechnologie / MPA Karlsruhe
2014	DE-90-90	Karlsruher Institut für Technologie (KIT), Institut für Baustatik
2014	DE-90-95	Karlsruher Institut für Technologie (KIT), Studiengangsbibliothek Geodäsie und Geoinformatik
2014	DE-90-99	Karlsruher Institut für Technologie (KIT), Institut für Mess- und Regelungstechnik mit Maschinenlaboratorium
2014	DE-90-101	Karlsruher Institut für Technologie (KIT), Institut für Technische Thermodynamik und Kältetechnik
2014	DE-90-108	Karlsruher Institut für Technologie (KIT), Institut für Strömungslehre
2014	DE-90-111	Karlsruher Institut für Technologie (KIT), Institut für Thermische Strömungsmaschinen
2014	DE-90-113	Karlsruher Institut für Technologie (KIT), Institut für Produktentwicklung
2014	DE-90-116	Karlsruher Institut für Technologie (KIT), Institut für Fördertechnik und Logistiksysteme
2014	DE-90-117	Karlsruher Institut für Technologie (KIT), Institut für Thermische Verfahrenstechnik
2014	DE-90-119	Karlsruher Institut für Technologie (KIT), Institut für Mechanische Verfahrenstechnik und Mechanik
2014	DE-90-120	Karlsruher Institut für Technologie (KIT), Institut für Kolbenmaschinen
2014	DE-90-123	Karlsruher Institut für Technologie (KIT), Institut für Produktionstechnik (wbk)
2014	DE-90-127	Karlsruher Institut für Technologie (KIT), Forschungstelle für Brandschutztechnik am Engler-Bunte-Institut
2014	DE-90-128	Karlsruher Institut für Technologie (KIT), Institut für Mikro- und Nanolektronische Systeme
2014	DE-90-130	Karlsruher Institut für Technologie (KIT), Institut für Regelungs- und Steuerrungssysteme
2014	DE-90-131	Karlsruher Institut für Technologie (KIT), Institut für Werkstoffe der Elektrotechnik
2014	DE-90-132	Karlsruher Institut für Technologie (KIT), Institut für Biomedizinische Technik
2014	DE-90-133	Karlsruher Institut für Technologie (KIT), Elektrotechnisches Institut
2014	DE-90-134	Karlsruher Institut für Technologie (KIT), Institut für Elektroenergiesysteme und Hochspannungstechnik
2014	DE-90-135	Karlsruher Institut für Technologie (KIT), Institut für Photonik und Quantenelektronik
2014	DE-90-137	Universtität Karlsruhe, Institut für Technik der Informationsverarbeitung
2014	DE-90-139	Karlsruher Institut für Technologie (KIT), Lichttechnisches Institut
2014	DE-90-144	Karlsruher Institut für Technologie (KIT), Studienkolleg für Ausländische Studierende
2014	DE-90-147	Karlsruher Institut für Technologie (KIT), Institut für Regionalwissenschaft
2014	DE-90-148	Karlsruher Institut für Technologie (KIT), Bibliothek der Fakultät für Informatik
2014	DE-90-155	Karlsruher Institut für Technologie (KIT), Inst. Entwerfen und Bautechnik, Fachgebiet Bauphysik und Technischer Ausbau 
2014	DE-90-156	Karlsruher Institut für Technologie (KIT), Inst. Entwerfen, Kunst und Theorie, Fachgebiet Bauplanung
2014	DE-90-159	Karlsruher Institut für Technologie (KIT), Institut für Industrielle Informationstechnik
2014	DE-90-170	Karlsruher Institut für Technologie (KIT), Institut für Arbeitswissenschaft und Betriebsorganisation
2014	DE-90-174	Karlsruher Institut für Technologie (KIT), Institut für Angewandte Materialien / Keramik im Maschinenbau
2014	DE-90-179	Karlsruher Institut für Technologie (KIT), Institut für Telematik
2014	DE-90-181	Karlsruher Institut für Technologie (KIT), Zentrum für Information und Beratung (ZIB)
2014	DE-90-184	Karlsruher Institut für Technologie (KIT), Studienzentrum für Sehgeschädigte
2014	DE-90-186	Karlsruher Institut für Technologie (KIT), Zentrum f. Angewandte Kulturwissenschaft u. Studium Generale
2014	DE-90-191	Karlsruher Institut für Technologie (KIT), Arbeitsstelle Bertolt Brecht am Institut für Literaturwissenschaft
2014	DE-90-198	Karlsruher Institut für Technologie (KIT), Südwestdeutsches Archiv für Architektur und Ingenieurbau
2014	DE-90-199	Fernstudienzentrum der Karlsruher Institut für Technologie (KIT)
2014	DE-90-209	Universität Karslruhe, Inst. f. Informationswirtschaft u. -management / Informationsbetriebswirtschaftslehre
2014	DE-90-212	Karlsruher Institut für Technologie (KIT), Institut für Angewandte Materialien / Zuverlässigkeit von Bauteilen und Systemen
2014	DE-90-215	Karlsruher Institut für Technologie (KIT), Sprachenzentrum
2014	DE-90-221	KIT-Bibliothek, Bibliothek des Instituts für Entwerfen, Kunst und Theorie, Fachgebiet Architekturtheorie
2014	DE-90-300	Karlsruher Institut für Technologie (KIT), Institut für Technikfolgenabschätzung und Systemanalyse, Bibliothek
2014	DE-90	Karlsruher Institut für Technologie (KIT) - KIT-Bibliothek
2015	DE-93	Universitätsbibliothek Stuttgart
2016	DE-93-2	Universität Stuttgart, Institut für Funktionelle Materie und Quantentechnologien
2016	DE-93-24	Universität Stuttgart, Institut für Entwerfen und Konstruieren
2016	DE-93-26	Universität Stuttgart, Institut für Leichtbau, Entwerfen und Konstruieren, Bibliothek Pfaffenwaldring 7
2016	DE-93-28	Universität Stuttgart, Institut für Biomaterialien und Biomolekulare Systeme
2016	DE-93-29	Universität Stuttgart, Institut für Anorganische Chemie
2016	DE-93-30	Universität Stuttgart, Institut für Organische Chemie
2016	DE-93-31	Universität Stuttgart, Institut für Physikalische Chemie
2016	DE-93-32	Universität Stuttgart, Institut für Eisenbahn- und Verkehrswesen
2016	DE-93-34	Universität Stuttgart, Institut für Automatisierungs- und Softwaretechnik
2016	DE-93-35	Universität Stuttgart, Institut für Elektrische Energieumwandlung
2016	DE-93-36	Universität Stuttgart, Institut für Intelligente Sensorik und Theoretische Elektrotechnik (IIS)
2016	DE-93-37	Universität Stuttgart, Institut für Nachrichtenübertragung
2016	DE-93-38	Universität Stuttgart, Institut für Fördertechnik und Logistik
2016	DE-93-39	Universität Stuttgart, Institut für Aerodynamik und Gasdynamik
2016	DE-93-40	Universität Stuttgart, Institut für Wohnen und Entwerfen
2016	DE-93-41	Universität Stuttgart, Geodätisches Institut
2016	DE-93-44	Universität Stuttgart, Institut für Technische Verbrennung
2016	DE-93-45	Universität Stuttgart, Institut für Fahrzeugtechnik
2016	DE-93-46	Universität Stuttgart, Institut für Kunstgeschichte
2016	DE-93-48	Universität Stuttgart, Institut für Maschinenelemente
2016	DE-93-49	Universität Stuttgart, Institut für Thermische Strömungsmaschinen und Maschinenlaboratorium
2016	DE-93-52	Universitätsbibliothek Stuttgart, Bereichsbibliothek Physik
2016	DE-93-53	Universität Stuttgart, Institut für Mechanik (Bauwesen)
2016	DE-93-54	Universität Stuttgart, Institut für Elektrische u. Optische Nachrichtentechnik
2016	DE-93-59	Universität Stuttgart, Institut für Raumordnung u. Entwicklungsplanung
2016	DE-93-60	Universität Stuttgart, Institut für Tragkonstruktionen u. Konstruktives Entwerfen
2016	DE-93-65	Universität Stuttgart, Inst. f. Strömungsmechanik u. Hydraul. Strömungsmaschinen
2016	DE-93-66	Universität Stuttgart, Institut für Werkzeugmaschinen
2016	DE-93-68	Universität Stuttgart, Institut für Darstellen u. Gestalten
2016	DE-93-69	Universität Stuttgart, Institut für Mikrointegration
2016	DE-93-82	Universität Stuttgart, Institut für Industrielle Fertigung u. Fabrikbetrieb
2016	DE-93-83	Universität Stuttgart, Institut für Nichtlineare Mechanik
2016	DE-93-86	Universität Stuttgart, Institut für Photovoltaik
2016	DE-93-88	Universität Stuttgart, Institut für Flugzeugbau
2016	DE-93-89	Universität Stuttgart, Institut für Energieübertragung u. Hochspannungstechnik
2016	DE-93-94	Universität Stuttgart, Bibliothek der Institute für Linguistik und Literaturwissenschaft
2016	DE-93-95	Universität Stuttgart, Institut für Chemische Verfahrenstechnik
2016	DE-93-96	Universität Stuttgart, Institut für Thermodynamik der Luft- u. Raumfahrt
2016	DE-93-97	Universität Stuttgart, Grenzflächenverfahrenstechnik und Plasmatechnologie
2016	DE-93-98	Universität Stuttgart, Institut für Feuerungs- und Kraftwerkstechnik
2016	DE-93-99	Universität Stuttgart, Institut für Thermodynamik u. Wärmetechnik
2016	DE-93-100	Universität Stuttgart, Bibliothek des Instituts für Werkstoffe im Bauwesen (IWB) und der MPA, Otto-Graf-Institut
2016	DE-93-102	Universität Stuttgart, Institut f. Siedlungswasserbau, Wassergüte- u. Abfallwirtschaft
2016	DE-93-103	Universität Stuttgart, Institut für Baustatik und Baudynamik
2016	DE-93-104	Universität Stuttgart, Betriebswirtschaftliches Institut - BWI-Bibliothek
2016	DE-93-106	Universität Stuttgart, Institut für Philosophie
2016	DE-93-107	Universität Stuttgart, Institut für Umformtechnik
2016	DE-93-108	Universität Stuttgart, Institut für Straßen- und Verkehrswesen
2016	DE-93-110	Universität Stuttgart, Institut für Geotechnik
2016	DE-93-114	Universität Stuttgart, Historisches Institut
2016	DE-93-123	Universität Stuttgart, Institut für Baustofflehre, Bauphysik, Gebäudetechnologie und Entwerfen
2016	DE-93-124	Universität Stuttgart, Institut für Bauökonomie
2016	DE-93-125	Universität Stuttgart, Institut für Grundlagen moderner Architektur und Entwerfen
2016	DE-93-126	Universität Stuttgart, Institut für Grundlagen der Planung in der Architektur
2016	DE-93-127	Universität Stuttgart, Institut für Öffentliche Bauten und Entwerfen
2016	DE-93-129	Universität Stuttgart, Institut für Landschaftsplanung und Ökologie
2016	DE-93-131	Universität Stuttgart, Institut für Ingenieurgeodäsie 
2016	DE-93-132	Universität Stuttgart, Institut für Baubetriebslehre
2016	DE-93-133	Universität Stuttgart, Institut für Navigation
2016	DE-93-134	Universität Stuttgart, Inst. f. Leichtbau, Entwerfen u. Konstruieren Bibliothek Pfaffenwaldring 14
2016	DE-93-136	Universität Stuttgart, Institut für Photogrammetrie
2016	DE-93-137	Universität Stuttgart, Institut für Konstruktion und Entwurf
2016	DE-93-140	Universität Stuttgart, Institut für Theoretische Chemie
2016	DE-93-141	Universität Stuttgart,Institut für Polymerchemie, Lehrstuhl für Makromolekulare Stoffe und Faserchemie
2016	DE-93-142	Universität Stuttgart, Institut für Technische Chemie
2016	DE-93-145	Universität Stuttgart, Institut für Leistungselektronik und Elektrische Antriebe
2016	DE-93-146	Universität Stuttgart, Institut für Kommunikationsnetze u. Rechnersysteme
2016	DE-93-147	Universität Stuttgart, Institut für Hochfrequenztechnik
2016	DE-93-148	Universität Stuttgart, Institut für Halbleitertechnik
2016	DE-93-149	Universität Stuttgart, Institut für Signalverarbeitung und Systemtheorie (ISS)
2016	DE-93-150	Universität Stuttgart, Inst. f. Gebäudeenergetik/LS f. Heiz- u. Raumlufttechnik
2016	DE-93-151	Universität Stuttgart, Inst. f. Steuerungstechnik d. Werkzeugmasch. u. Fertigungseinricht.
2016	DE-93-152	Universität Stuttgart, Institut für Technische Optik
2016	DE-93-154	Universität Stuttgart, Institut für Konstruktionstechnik und Technisches Design
2016	DE-93-155	Universität Stuttgart, Institut für Technische und Numerische Mechanik
2016	DE-93-156	Universität Stuttgart, Institut für Mineralogie und Kristallchemie
2016	DE-93-157	Universität Stuttgart, Institut für Geophysik
2016	DE-93-162	Universität Stuttgart, Institut f. Luftfahrtantriebe
2016	DE-93-163	Universität Stuttgart, Fakultätsbibliothek Luft- u. Raumfahrttechnik und Geodäsie
2016	DE-93-164	Universität Stuttgart, Institut für Raumfahrtsysteme
2016	DE-93-167	Universität Stuttgart, Physikalisches Institut, 1. Pysikalisches Institut
2016	DE-93-168	Universität Stuttgart, Physikalisches Institut, 2. Pysikalisches Institut
2016	DE-93-169	Universität Stuttgart, Physikalisches Institut, 3. Pysikalisches Institut
2016	DE-93-170	Universität Stuttgart, Physikalisches Institut, 4. Pysikalisches Institut
2016	DE-93-171	Universität Stuttgart, Institut für Halbleiteroptik und Funktionelle Grenzflächen
2016	DE-92-172	Universität Stuttgart, Institut für Theoretische Physik
2016	DE-93-173	Universität Stuttgart, Institut für Mechanische Verfahrenstechnik
2016	DE-93-174	Universität Stuttgart, Institut für Systemdynamik und Regelungstechnik
2016	DE-93-175	Universität Stuttgart, Inst. f. Techn. Thermodynamik u. Therm. Verfahrenstechnik
2016	DE-93-177	Universität Stuttgart, Institut für Kunststofftechnik - Bibliothek Pfaffenwaldring
2016	DE-93-178	IZUS / Technische Informations- und Kommunikationsdienste
2016	DE-93-179	Universität Stuttgart, Institut für Biomedizinische Technik
2016	DE-93-180	Universität Stuttgart, Sprachenzentrum
2016	DE-93-182	Universität Stuttgart, Institut für Erziehungswissenschaft (IFE), Abteilung Berufs-, Wirtschafts- und Technikpädagogik (BWT)
2016	DE-93-188	Universität Stuttgart, Institut für Raumkonzeptionen und Grundlagen des Entwerfens
2016	DE-93-189	Universität Stuttgart, Institut für Biochemie
2016	DE-93-194	Universität Stuttgart, Institut für Baukonstruktion, Lehrstuhl 2 für Baukonstruktion, Bautechnologie und Entwerfen
2016	DE-93-195	Universität Stuttgart, Masterstudiengang Infrastructure Planning
2016	DE-93-197	Universität Stuttgart, Inst. für Statik u. Dynamik d. Luft- u. Raumfahrtkonstruktionen
2016	DE-93-198	Universität Stuttgart, Institut für Akustik und Bauphysik -Bibliothek-
2016	DE-93-199	Universität Stuttgart, Institut für Mikrobiologie
2016	DE-93-200	Universität Stuttgart, Institut für Strahlwerkzeuge
2016	DE-93-201	Universität Stuttgart, Institut für Arbeitswissenschaft und Technologiemanagement
2016	DE-93-202	Universität Stuttgart, Inst. f. Energiewirtschaft u. Rationelle Energieanwendung
2016	DE-93-203	Universität Stuttgart, Institut für Zellbiologie und Immunologie
2016	DE-93-204	Universität Stuttgart, Institut für Technische Biochemie
2016	DE-93-205	Universität Stuttgart, Institut für Industrielle Genetik
2016	DE-93-206	Universität Stuttgart, Institut für Bioverfahrenstechnik
2016	DE-93-208	Universität Stuttgart, Institut für Flugmechanik und Flugregelung
2016	DE-93-209	Universität Stuttgart, Fakultätsbibliothek Architektur und Stadtplanung
2016	DE-93-211	Universität Stuttgart, Institut für Materialwissenschaft (IMW), Abteilung für Materialphysik - Bibliothek
2016	DE-93-212	Universität Stuttgart, Institut für Darstellen und Gestalten
2016	DE-93-213	Universität Stuttgart, Institut für Materialwissenschaft (IMW), Abteilung Chemische Materialsynthese - Bibliothek
2016	DE-93-216	Universität Stuttgart, Institut für Fertigungstechnologie Keramischer Bauteile
2016	DE-93-218	Universität Stuttgart, Heizkraftwerk Pfaffenwald
2016	DE-93-219	Universität Stuttgart, Internationales Zentrum für Kultur- und Technikforschung
2016	DE-93-220	Universität Stuttgart, Institut für Akustik und Bauphysik (IABP), Abteilung Ganzheitliche Bilanzierung (GaBi) - Bibliothek -
2016	DE-93-221	Universität Stuttgart, Höchstleistungsrechenzentrum Stuttgart
2016	DE-93-222	Universität Stuttgart, Institut für Systemtheorie und Regelungstechnik
2016	DE-93-223	Universität Stuttgart, Institut für Großflächige Mikroelektronik (IGM)
2016	DE-93-224	Universität Stuttgart, Institut für Energieeffizienz in der Produktion
2017	DE-576	Bibliotheksservice-Zentrum
2018	DE-31	Badische Landesbibliothek
2019	DE-Tue135	Index theologicus (IxTheo) der Universitätsbibliothek Tübingen
2020	DE-Ch1	Universitätsbibliothek Chemnitz
2021	DE-289	Kommunikations- u. Informationszentrum Universität Ulm (kiz)
2023	DE-Ka26	Bundesverfassungsgericht
2024	DE-B208	Max-Planck-Institut für ausländisches öffentliches Recht und Völkerrecht, Heidelberg
2025	DE-Frei129	Pädagogische Hochschule Freiburg
2026	DE-100-110	Universität Hohenheim, Institut für Angewandte Mathematik und Statistik
2026	DE-100-120	Universität Hohenheim, Institut für Physik und Meteorologie 
2026	DE-100-130	Universität Hohenheim, Institut für Chemie
2026	DE-100-140	Universität Hohenheim, Institut für Ernährungswissenschaften
2026	DE-100-150	Universität Hohenheim, Institut für Lebensmittelwissenschaft und Biotechnologie
2026	DE-100-152	Universität Hohenheim, Forschungs- und Lehrmolkerei 
2026	DE-100-170	Universität Hohenheim, Institut für Lebensmittelchemie 
2026	DE-100-180	Universität Hohenheim, Institut für Ernährungsmedizin
2026	DE-100-190	Universität Hohenheim, Institut für Biologie
2026	DE-100-309	Universität Hohenheim, Zentrum Ökologischer Landbau, Bibliothek
2026	DE-100-310	Universität Hohenheim, Institut für Bodenkunde und Standortslehre
2026	DE-100-320	Universität Hohenheim, Institut für Landschafts- und Pflanzenökologie
2026	DE-100-340	Universität Hohenheim, Institut für Kulturpflanzenwissenschaften 
2026	DE-100-350	Universität Hohenheim, Inst. f. Pflanzenzücht., Saatgutforsch. u. Populationsgenetik
2026	DE-100-360	Universität Hohenheim, Institut für Phytomedizin
2026	DE-100-400	Versuchsstation Agrarwissenschaften der Universität Hohenheim, Bibliothek
2026	DE-100-401	Universität Hohenheim, Versuchsstation Agrarwissenschaften, Standort Hohenheim (mit den Betriebsteilen Meiereihof, Heidfeldhof, Kleinhohenheim und Eckartweier) - Bibliothek
2026	DE-100-402	Universität Hohenheim, Teilstation für Tierhaltung, Tierzüchtung und Kleintierzucht
2026	DE-100-403	Universität Hohenheim, Versuchsstation Agrarwissenschaften, Standort Ihinger Hof
2026	DE-100-410	Universität Hohenheim, Institut für landwirtschaftliche Betriebslehre
2026	DE-100-420	Universität Hohenheim, Institut für Agrarpolitik u. landwirtschaftliche Marktlehre
2026	DE-100-421	Universität Hohenheim, Forschungsstelle für Genossenschaftswesen
2026	DE-100-430	Universität Hohenheim, Institut für Sozialwissenschaften des Agrarbereichs
2026	DE-100-440	Universität Hohenheim, Institut für Agrartechnik
2026	DE-100-460	Universität Hohenheim, Inst. f. Umwelt- u. Tierhygiene sowie Tiermedizin mit Tierklinik
2026	DE-100-461	Universität Hohenheim, Tierklinik
2026	DE-100-490	Universität Hohenheim, Institut für Agrar- u. Sozialökonomie in d. Tropen u. Subtropen
2026	DE-100-502	Universität Hohenheim, Forschungsstelle Glücksspiel
2026	DE-100-505	Archiv der Universität Hohenheim
2026	DE-100-510	Universität Hohenheim, Institut für Financial Management
2026	DE-100-520	Universität Hohenheim, Institut für Volkswirtschaftslehre
2026	DE-100-530	Universität Hohenheim, Institut für Health Care & Public Management
2026	DE-100-540	Universität Hohenheim, Institut für Kommunikationswissenschaft
2026	DE-100-550	Universität Hohenheim, Institut für Rechtswissenschaften
2026	DE-100-551	Universität Hohenheim, Forschungsstelle für Agrar- und Umweltrecht
2026	DE-100-560	Universität Hohenheim, Institut für Bildung, Arbeit und Gesellschaft
2026	DE-100-570	Universität Hohenheim, Institut für Marketing & Management
2026	DE-100-580	Universität Hohenheim: Institut für Interorganisational Management & Performance 
2026	DE-100-640	Universität Hohenheim, Core Facility Hohenheim, Bibliothek
2026	DE-100-650	Universität Hohenheim, Deutsches Landwirtschaftsmuseum
2026	DE-100-670	Universität Hohenheim, Zentrale Einrichtung für Biologische und Biomedizinische Forschung mit Tierhaltung
2026	DE-100-720	Universität Hohenheim, Landessaatzuchtanstalt
2026	DE-100-730	Universität Hohenheim, Landesanstalt für Bienenkunde
2026	DE-100-761	Stuttgart, Universität Hohenheim, Geschäftsstelle Bioökonomie Hohenheim, Bibliothek
2026	DE-100-772	Universität Hohenheim, Hohenheimer Gärten, Bibliothek
2026	DE-100-791	Universität Hohenheim, Food Security Center, Bibliothek
2026	DE-100-900	Universität Hohenheim, Universitätsverwaltung - Bibliothek
2026	DE-100	Kommunikations-, Informations- und Medienzentrum (KIM) der Universität Hohenheim
2027	DE-105	TU Bergakademie Freiberg
2031	DE-Lg1	Pädagogische Hochschule Ludwigsburg
2032	DE-122	Stadtbibliothek Ulm
2033	DE-208	Bundesgerichtshof
2034	DE-Rt2	Hochschulbibliothek Reutlingen der Pädagogischen Hochschule Ludwigsburg und der Fachhochschule Reutlingen
2035	DE-Sp3	Deutsche Universität für Verwaltungswissenschaften Speyer
2036	DE-Stg117	Landeskirchliche Zentralbibliothek Stuttgart 
2037	DE-747	PH Weingarten - Hochschulbibliothek
2038	DE-752	Pädagogische Hochschule Schwäbisch Gmünd
2039	DE-He76	Bibliothek der Pädagogischen Hochschule Heidelberg
2040	DE-212	Institut für Auslandsbeziehungen Stuttgart
2041	DE-Frei85	Max-Planck-Institut zur Erforschung von Kriminalität, Sicherheit und Recht - Bibliothek -
2042	DE-M504	Goethe-Institut Zentrale München
2043	DE-Mar1	Deutsches Literaturarchiv Marbach
2044	DE-751	Hochschulbibliothek Karlsruhe
2045	DE-Mit1	Hochschule Mittweida
2046	DE-N1	Bibliothek des Germanischen Nationalmuseums Nürnberg (Testbetrieb)
2047	DE-924	Wissenschaftliche Regionalbibliothek Lörrach
2048	DE-Zwi2	Westsächsische Hochschule Zwickau (FH)
2049	DE-Frei26	Bibliothek des Deutschen Caritasverbandes
2050	DE-Zi4	Hochschule Zittau/Görlitz (FH)
2051	DE-B791	Bundesverwaltungsgericht
2055	DE-840-3	Hochschule Heilbronn, Campus am Europaplatz
2055	DE-840	Hochschulbibliothek Heilbronn
2056	DE-2491	Deutsches Historisches Institut in Rom (DHI Rom)
2057	DE-L189	Hochschule für Technik, Wirtschaft und Kultur Leipzig  
2059	DE-Kon4	Fachhochschule Konstanz
2060	DE-Lg3	Deutsch-Französisches Institut Ludwigsburg
2061	DE-520	Hochschule für Technik und Wirtschaft
2062	DE-B212	MPI für Ausländisches und Internationales Privatrecht, Hamburg
2063	DE-951	Hochschulbibliothek Pforzheim - Bereichsbibliothek Wirtschaft + Technik
2064	DE-953	Hochschule Mannheim, Hochschulbibiliothek
2065	DE-958	Stuttgart, Hochschule der Medien - Bibliothek Standort Nobelstraße
2066	DE-Mh34	Technoseum - Landesmuseum für Technik und Arbeit
2067	DE-Tue69	Evangelisches Stift Tübingen
2068	DE-Fn1	Hochschule Furtwangen, Hochschule für Technik und Wirtschaft
2069	DE-Stg257	Evangelischer Oberkirchenrat, Haus Birkach
2070	DE-Trs1	Staatliche Hochschule für Musik Trossingen
2072	DE-197	Leipziger Städtische Bibliotheken
2073	DE-59	Stadtbibliothek Chemnitz
2074	DE-Bo151	Bundesrat, Bibliothek
2081	DE-Ka13	Landeskirchliche Bibliothek Karlsruhe
2082	DE-D13	Staatliche Kunstsammlungen Dresden
2083	DE-Rot2	Diözesanbibliothek der Diözese Rottenburg-Stuttgart
2084	DE-Ka23	Staatliche Kunsthalle Karlsruhe
2085	DE-180-4-2	Universität Mannheim, Mannheimer Zentrum für Europäische Sozialforschung
2086	DE-Mh31	Staatliche Hochschule für Musik und Darstellende Kunst Mannheim
2087	DE-159	Leopold-Sophien-Bibliothek Überlingen
2088	DE-Frei3c	Universität Freiburg, Mathematisches Forschungsinstitut Oberwolfach
2089	DE-540	Hochschule für Bildende Künste
2092	DE-D40	Staatliche Ethnograph. Sammlungen Sachsen,  Museum für Völkerkunde Dresden
2092	DE-L228	Staatliche Ethnograph. Sammlungen Sachsen,  Museum für Völkerkunde zu Leipzig
2093	DE-Mh39	Mannheim,  Institut für Deutsche Sprache (IDS)
2094	DE-L326	Bach-Archiv Leipzig
2095	DE-Stg113	Max-Planck-Institute Stuttgart / Bibliothek
2096	DE-Ks17	Kassel, documenta Archiv für die Kunst des 20. und 21. Jahrhunderts, Bibliothek
2097	DE-L242	Hochschule für Grafik und Buchkunst, Leipzig
2098	DE-Frei50	Hochschule für Musik Freiburg
2099	DE-Kh1	Hochschule für öffentliche Verwaltung Kehl
2100	DE-146	Wessenberg-Bibliothek
2101	DE-D271	Sächsisches Staatsarchiv, Hauptstaatsarchiv Dresden
2102	DE-Ch103	Sächsisches Industriemuseum Chemnitz, Bibliothek
2103	DE-Stg280	Stuttgart, Akademie für gesprochenes Wort
2104	DE-Heu1	Schriftgut-Archiv-Ostwürttemberg
2105	DE-1019	Hochschule für Polizei Villingen-Schwenningen
2106	DE-Stg259	Duale Hochschule Baden-Württemberg Stuttgart
2107	DE-Frei160	Evangelische Hochschule Freiburg, Staatlich anerkannte Hochschule der Evangelischen Landeskirche in Baden - Hochschulbibliothek - 
2108	DE-991a	Hochschule Albstadt-Sigmaringen, Bibliothek Albstadt
2108	DE-991	Hochschule Albstadt-Sigmaringen, Bibliothek Sigmaringen
2109	DE-Ka88	Zentrum für Kunst und Medien Karlsruhe Staatliche Hochschule für Gestaltung - Bibliothek -
2110	DE-D120	Helmholtz-Zentrum Dresden-Rossendorf e. V.
2111	DE-944	Hochschule Aalen
2112	DE-1033	Hochschule für Technik Stuttgart
2113	DE-972	Hochschule Esslingen, Standort Göppingen
2113	DE-753	Hochschule Esslingen, Hochschulbibliothek
2115	DE-Kon5	Heinrich-Suso-Gymnasium
2116	DE-949	Fachhochschule Biberach
2117	DE-Stg120	Stuttgart, Staatsgalerie
2118	DE-Mh35	Duale Hochschule Baden-Württemberg Mannheim
2119	DE-943	Fachhochschule Ulm
2120	DE-Mh32	Zentralinstitut für Seelische Gesundheit, Mannheim
2121	DE-He79	Universität Heidelberg, Forschungsstätte der Evangelischen Studiengemeinschaft
2122	DE-Vil2	Duale Hochschule Baden-Württemberg Villingen-Schwenningen
2123	DE-He116	Hochschule für Jüdische Studien
2124	DE-Stg269	Haus der Geschichte Baden-Württemberg
2125	DE-Stg111	Hochschule für Musik und darstellende Kunst Stuttgart
2126	DE-Gun1	Siebenbürgische Bibl. / Archiv Landeskundl. Dokumentationszentrum
2127	DE-Frei164	Erzbischöfliches Ordinariat Freiburg
2129	DE-988	Hochschule Offenburg, Campus Gengenbach
2129	DE-Ofb1	Hochschule Offenburg, Campus Offenburg
2130	DE-Ras1	Historische Bibliothek des Ludwig-Wilhelm-Gymnasiums Rastatt
2131	DE-D161	Berufsakademie Sachsen, Staatliche Studienakademie Dresden
2132	DE-L229	Berufsakademie Sachsen, Staatliche Studienakademie Leipzig
2133	DE-Brt1	Berufsakademie Sachsen, Staatliche Studienakademie Breitenbrunn
2134	DE-Gla1	Berufsakademie Sachsen, Staatliche Studienakademie Glauchau
2135	DE-Bn3	Berufsakademie Sachsen, Staatliche Studienakademie Bautzen
2136	DE-Rs1	Berufsakademie Sachsen, Staatliche Studienakademie Riesa
2137	DE-209a	Museen der Stadt Dresden, Bibliothek des Stadtmuseums
2137	DE-D209	Museen der Stadt Dresden, Bibliothek der Technischen Sammlungen
2138	DE-D174	Dresden, Institut für Sächsische Geschichte und Volkskunde
2139	DE-549	Rothenburg (OL), Hochschule der Sächsischen Polizei 
2140	DE-Fh1	Bodenseebibliothek Friedrichshafen
2141	DE-16-300	Medizinische Fakultät Mannheim der Universität Heidelberg
2142	DE-Ka23a	Badisches Landesmuseum Karlsruhe
2143	DE-Rav1	Duale Hochschule Baden-Württemberg Ravensburg
2144	DE-955	Fachhochschule für Forstwirtschaft Rottenburg
2145	DE-Ka84	Staatliche Hochschule für Musik, Karlsruhe
2146	DE-Stg262	Evangelische Kirchenmusik in Württemberg
2147	DE-1090	Fachhochschule Geislingen, Außenstelle von Nürtingen
2148	DE-950	Fachhochschule Nürtingen
2149	DE-Loer2	Duale Hochschule Baden-Württemberg Lörrach - Zentralbibliothek
2150	DE-Frei119	Arnold-Bergstraesser-Institut für Kulturwiss. Forschung
2151	DE-981	Hochschulbibliothek Pforzheim - Bereichsbibliothek Gestaltung
2152	DE-Meg1	Duale Hochschule Baden-Württemberg Mosbach, Campus Bad Mergentheim
2152	DE-941	Duale Hochschule Baden-Württemberg Mosbach
2153	DE-Hed2	Duale Hochschule Baden-Württemberg Heidenheim
2154	DE-Kon2	Stadtarchiv Konstanz
2155	DE-Stg260	Haus der Heimat des Landes Baden-Württemberg
2156	DE-D264	Hannah-Arendt-Institut für Totalitarismusforschung
